# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type	sge.ecs.FamilyTests$ComponentB	sge.ecs.FamilyTests$ComponentB	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
type	sge.ecs.FamilyTests$ComponentC	sge.ecs.FamilyTests$ComponentC	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
type	sge.ecs.FamilyTests$ComponentD	sge.ecs.FamilyTests$ComponentD	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
type	sge.ecs.FamilyTests$ComponentE	sge.ecs.FamilyTests$ComponentE	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
type	sge.ecs.FamilyTests$ComponentF	sge.ecs.FamilyTests$ComponentF	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[FamilyTests]
type	sge.ecs.FamilyTests$TestSystemA	sge.ecs.FamilyTests$TestSystemA	Ported	-		0		form=class parents=sge.ecs.systems.IteratingSystem primary=(String) primaryKind=unique-root primaryVis=public
type	sge.ecs.FamilyTests$TestSystemB	sge.ecs.FamilyTests$TestSystemB	Ported	-		0		form=class parents=sge.ecs.systems.IteratingSystem primary=(String) primaryKind=unique-root primaryVis=public
type	com.badlogic.ashley.core.PooledEngineTests	sge.ecs.PooledEngineTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=CombinedSystem,ComponentA,ComponentCounterListener,MyPositionListener,PoolableComponent,PooledComponentSpy,PositionComponent
type	sge.ecs.PooledEngineTests$CombinedSystem	sge.ecs.PooledEngineTests$CombinedSystem	Ported	-		0		form=class parents=sge.ecs.EntitySystem primary=() primaryKind=unique-root primaryVis=public
type	sge.ecs.PooledEngineTests$ComponentA	sge.ecs.PooledEngineTests$ComponentA	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=public
