# balticporter port map	schema=2	module=noise4j	engine=balticporter/0.1.0-SNAPSHOT	sources=883167e7e3853c31	files=12
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#getRegion(int,int)	sge.noise.generator.room.dungeon.DungeonGenerator#getRegion(int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	378	aa12360c56ec10b3
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#getRoomGenerationAttempts()	sge.noise.generator.room.dungeon.DungeonGenerator#getRoomGenerationAttempts()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	474	45495af2a7e40124
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#getWallThreshold()	sge.noise.generator.room.dungeon.DungeonGenerator#getWallThreshold()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	485	9c4fa47a3d8848df
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#getWindingChance()	sge.noise.generator.room.dungeon.DungeonGenerator#getWindingChance()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	518	f8eef39dbb6b9f3c
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#isCarveable(Grid,int,int)	sge.noise.generator.room.dungeon.DungeonGenerator#isCarveable(Grid,int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	250	d5905d8108faa017
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#isCarveable(Point,Grid,Direction)	sge.noise.generator.room.dungeon.DungeonGenerator#isCarveable(Point,Grid,Direction)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	239	607e079da9a0ecd5
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#isCorridor(int,int)	sge.noise.generator.room.dungeon.DungeonGenerator#isCorridor(int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	453	1b2ab15bea1e7fee
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#isDeadEnd(Grid,int,int)	sge.noise.generator.room.dungeon.DungeonGenerator#isDeadEnd(Grid,int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	432	fecba4ac7f2aa7a3
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#isWall(Grid,int,int)	sge.noise.generator.room.dungeon.DungeonGenerator#isWall(Grid,int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	187	6162b622ba976b65
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#joinRegions(Grid)	sge.noise.generator.room.dungeon.DungeonGenerator#joinRegions(Grid)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	258	c558d3dfbceba606
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#lastRoomRegion	sge.noise.generator.room.dungeon.DungeonGenerator#lastRoomRegion	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	77	9f7b5c03321adf4f
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#nextRegion()	sge.noise.generator.room.dungeon.DungeonGenerator#nextRegion()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	126	e84345d0df2f9ef0
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#normalizePosition(int)	sge.noise.generator.room.dungeon.DungeonGenerator#normalizePosition(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	458	68e2dbb8c23ea3e1
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#normalizeSize(int)	sge.noise.generator.room.dungeon.DungeonGenerator#normalizeSize(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	466	5d4c57509603bc91
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#overlapsAny(Room)	sge.noise.generator.room.dungeon.DungeonGenerator#overlapsAny(Room)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	163	c0b2fb90054316f5
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#randomConnectorChance	sge.noise.generator.room.dungeon.DungeonGenerator#randomConnectorChance	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	69	d4e3d7a189b81af9
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#regions	sge.noise.generator.room.dungeon.DungeonGenerator#regions	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	75	401f73da1fe45fa6
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#removeDeadEnds(Grid)	sge.noise.generator.room.dungeon.DungeonGenerator#removeDeadEnds(Grid)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	386	32f9c79b50989a2a
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#reset()	sge.noise.generator.room.dungeon.DungeonGenerator#reset()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	118	a35ad55b265ece46
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#roomGenerationAttempts	sge.noise.generator.room.dungeon.DungeonGenerator#roomGenerationAttempts	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	64	c0fc61f99d3decd9
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#rooms	sge.noise.generator.room.dungeon.DungeonGenerator#rooms	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	73	ea23b5b87b637baa
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setCorridorThreshold(float)	sge.noise.generator.room.dungeon.DungeonGenerator#setCorridorThreshold(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	513	7fa13608036cd3a7
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setDeadEndRemovalIterations(int)	sge.noise.generator.room.dungeon.DungeonGenerator#setDeadEndRemovalIterations(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	559	966bf54ab415b537
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setFloorThreshold(float)	sge.noise.generator.room.dungeon.DungeonGenerator#setFloorThreshold(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	502	f187248bce74a052
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setRandomConnectorChance(float)	sge.noise.generator.room.dungeon.DungeonGenerator#setRandomConnectorChance(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	542	99cff384ce506a08
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setRoomGenerationAttempts(int)	sge.noise.generator.room.dungeon.DungeonGenerator#setRoomGenerationAttempts(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	480	3b34996440f62688
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setWallThreshold(float)	sge.noise.generator.room.dungeon.DungeonGenerator#setWallThreshold(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	491	5c2728265f304c49
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#setWindingChance(float)	sge.noise.generator.room.dungeon.DungeonGenerator#setWindingChance(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	527	b067c3b816341dba
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#spawnCorridors(Grid)	sge.noise.generator.room.dungeon.DungeonGenerator#spawnCorridors(Grid)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	173	2c717113d854fef0
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#spawnRooms(Grid,int)	sge.noise.generator.room.dungeon.DungeonGenerator#spawnRooms(Grid,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	145	da461cd631737eb9
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#validateRoomSizes()	sge.noise.generator.room.dungeon.DungeonGenerator#validateRoomSizes()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	131	5c2705fbe1d5e52e
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#wallThreshold	sge.noise.generator.room.dungeon.DungeonGenerator#wallThreshold	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	65	f19704962b2a3a8a
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator#windingChance	sge.noise.generator.room.dungeon.DungeonGenerator#windingChance	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	68	4ad0816bd767e271
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Direction#next(Point)	sge.noise.generator.room.dungeon.DungeonGenerator$Direction#next(Point)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	665	29463ccf218b8216
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Direction#nextX(int)	sge.noise.generator.room.dungeon.DungeonGenerator$Direction#nextX(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	669	30164defff835d53
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Direction#nextX(int,int)	sge.noise.generator.room.dungeon.DungeonGenerator$Direction#nextX(int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	682	314f023733447fb4
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Direction#nextY(int)	sge.noise.generator.room.dungeon.DungeonGenerator$Direction#nextY(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	675	05d250bb2a87b5da
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Direction#nextY(int,int)	sge.noise.generator.room.dungeon.DungeonGenerator$Direction#nextY(int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	689	965cc5c51e3a79d4
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#<stmt1>	sge.noise.generator.room.dungeon.DungeonGenerator$Point#<stmt1>	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	572	641f32ef44d4e806
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#<stmt2>	sge.noise.generator.room.dungeon.DungeonGenerator$Point#<stmt2>	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	573	6dfd60fd71d2e8c6
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#equals(Any)	sge.noise.generator.room.dungeon.DungeonGenerator$Point#equals(Any)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	599	2bb71fec483b99fe
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#hashCode()	sge.noise.generator.room.dungeon.DungeonGenerator$Point#hashCode()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	604	4d02e1860d55df19
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#isNeighbor(Point)	sge.noise.generator.room.dungeon.DungeonGenerator$Point#isNeighbor(Point)	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	578	5f13c507f1073cf0
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#toString()	sge.noise.generator.room.dungeon.DungeonGenerator$Point#toString()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	609	6dea0a90098cdf3e
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#x	sge.noise.generator.room.dungeon.DungeonGenerator$Point#x	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	569	1b750b8326d97432
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#x()	sge.noise.generator.room.dungeon.DungeonGenerator$Point#x()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	589	caaf8e4ada6fd118
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#y	sge.noise.generator.room.dungeon.DungeonGenerator$Point#y	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	569	87b9f055f1e6ac37
member	com.github.czyzby.noise4j.map.generator.room.dungeon.DungeonGenerator$Point#y()	sge.noise.generator.room.dungeon.DungeonGenerator$Point#y()	Renamed	-	com/github/czyzby/noise4j/map/generator/room/dungeon/DungeonGenerator.java	594	e0e3993ca226f638
member	com.github.czyzby.noise4j.map.generator.util.Generators#CALCULATOR	sge.noise.generator.util.Generators#CALCULATOR	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	39	d44a70aff3be8a42
member	com.github.czyzby.noise4j.map.generator.util.Generators#DEFAULT_SEED_BIT_LENGTH	sge.noise.generator.util.Generators#DEFAULT_SEED_BIT_LENGTH	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	36	959326538a201309
member	com.github.czyzby.noise4j.map.generator.util.Generators#RANDOM	sge.noise.generator.util.Generators#RANDOM	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	38	a9bd7b1ed0093487
member	com.github.czyzby.noise4j.map.generator.util.Generators#getCalculator()	sge.noise.generator.util.Generators#getCalculator()	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	61	a4201ddf19f74d0e
member	com.github.czyzby.noise4j.map.generator.util.Generators#getRandom()	sge.noise.generator.util.Generators#getRandom()	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	46	d28bb8f0bf40237a
member	com.github.czyzby.noise4j.map.generator.util.Generators#randomElement(List)	sge.noise.generator.util.Generators#randomElement(List<Type>)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	106	15b64f7f2ee66f96
member	com.github.czyzby.noise4j.map.generator.util.Generators#randomIndex(List)	sge.noise.generator.util.Generators#randomIndex(List<?>)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	112	f2b1cc9714dede0b
member	com.github.czyzby.noise4j.map.generator.util.Generators#randomInt(int,int)	sge.noise.generator.util.Generators#randomInt(int,int)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	99	8aba6d5eee1c327a
member	com.github.czyzby.noise4j.map.generator.util.Generators#randomPercent()	sge.noise.generator.util.Generators#randomPercent()	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	117	990ec94a7c96300d
member	com.github.czyzby.noise4j.map.generator.util.Generators#rollSeed()	sge.noise.generator.util.Generators#rollSeed()	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	85	ccb7106574d81da0
member	com.github.czyzby.noise4j.map.generator.util.Generators#rollSeed(int)	sge.noise.generator.util.Generators#rollSeed(int)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	92	73ea24c4bd259a71
member	com.github.czyzby.noise4j.map.generator.util.Generators#setCalculator(Calculator)	sge.noise.generator.util.Generators#setCalculator(Calculator)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	79	c81677e0e719445e
member	com.github.czyzby.noise4j.map.generator.util.Generators#setRandom(Random)	sge.noise.generator.util.Generators#setRandom(Random)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	56	e0ee22517cbf1d21
member	com.github.czyzby.noise4j.map.generator.util.Generators#shuffle(List)	sge.noise.generator.util.Generators#shuffle(List<Type>)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	127	f854558288c9a7b2
member	com.github.czyzby.noise4j.map.generator.util.Generators$Calculator#cos(float)	sge.noise.generator.util.Generators$Calculator#cos(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	155	10a92364fbea372d
member	com.github.czyzby.noise4j.map.generator.util.Generators$Calculator#sin(float)	sge.noise.generator.util.Generators$Calculator#sin(float)	Renamed	-	com/github/czyzby/noise4j/map/generator/util/Generators.java	150	be1a0ec7a1cd0d1c
