#unit	member	kind	digest
sge.ecs.Family	sge.ecs.Family$Builder	class	d8496803d614fade
sge.ecs.Family	sge.ecs.Family$Builder#all	val	b9c88c1508c9fb10
sge.ecs.Family	sge.ecs.Family$Builder#all(Array<Class<?>>)	def	828ed4e12bb9e0fb
sge.ecs.Family	sge.ecs.Family$Builder#exclude	val	df0ab3091f2bd2bb
sge.ecs.Family	sge.ecs.Family$Builder#exclude(Array<Class<?>>)	def	abb4cf4eba0f68a5
sge.ecs.Family	sge.ecs.Family$Builder#get()	def	52c535e383135837
sge.ecs.Family	sge.ecs.Family$Builder#one	val	9716b8ca4ceb1646
sge.ecs.Family	sge.ecs.Family$Builder#one(Array<Class<?>>)	def	a434aa06bfb2aee0
sge.ecs.Family	sge.ecs.Family$Builder#reset()	def	63e57e0e272b9ccb
sge.ecs.FamilyManager	sge.ecs.FamilyManager	class	11ba48c9f32ec4f1
sge.ecs.FamilyManager	sge.ecs.FamilyManager#<stmt1>	stmt	a6692bd8605f9cd4
sge.ecs.FamilyManager	sge.ecs.FamilyManager#addEntityListener(Family,int,EntityListener)	def	96c2373e16167d8c
sge.ecs.FamilyManager	sge.ecs.FamilyManager#bitsPool	val	4a47578af0930d2f
sge.ecs.FamilyManager	sge.ecs.FamilyManager#entities	val	9e4f117244193502
sge.ecs.FamilyManager	sge.ecs.FamilyManager#entityListenerMasks	val	5702e7f1fdc0f4ef
sge.ecs.FamilyManager	sge.ecs.FamilyManager#entityListeners	val	3e16e9f5406e37e9
sge.ecs.FamilyManager	sge.ecs.FamilyManager#families	val	5c993d73045b0b68
sge.ecs.FamilyManager	sge.ecs.FamilyManager#getEntitiesFor(Family)	def	87e6e43d92e227a5
sge.ecs.FamilyManager	sge.ecs.FamilyManager#immutableFamilies	val	154eaa97b7c47b3c
sge.ecs.FamilyManager	sge.ecs.FamilyManager#notifying	val	a872238da52f9cf8
sge.ecs.FamilyManager	sge.ecs.FamilyManager#notifying()	def	097296daa96c1fea
sge.ecs.FamilyManager	sge.ecs.FamilyManager#registerFamily(Family)	def	9c0d5da21ee49023
sge.ecs.FamilyManager	sge.ecs.FamilyManager#removeEntityListener(EntityListener)	def	ce182e4007be295e
