#id	check	kind	owner	path	line	detail
b07b242feff9	portability(all)	java.net.URLEncoder	com.badlogic.gdx.net.HttpParametersUtils#encode	../src/com/badlogic/gdx/net/HttpParametersUtils.java	54	TermRef — networking is JVM-only; Scala.js needs fetch/XHR, Native its own stack
57094190bccf	portability(all)	java.nio.channels.FileChannel	fileChannel	../src/com/badlogic/gdx/files/FileHandle.java	281	MemberType — NIO channels are JVM-only
9d73459780cb	portability(all)	java.nio.channels.FileChannel$MapMode	@178#map(java.nio.channels.FileChannel$MapMode)#mode	../src/com/badlogic/gdx/files/FileHandle.java	275	MemberType — NIO channels are JVM-only
40c0ddb960f7	portability(all)	java.nio.channels.FileChannel$MapMode	com.badlogic.gdx.files.FileHandle#map	../src/com/badlogic/gdx/files/FileHandle.java	269	TermRef — NIO channels are JVM-only
40c0ddb960f7/2	portability(all)	java.nio.channels.FileChannel$MapMode	com.badlogic.gdx.files.FileHandle#map	../src/com/badlogic/gdx/files/FileHandle.java	280	TermRef — NIO channels are JVM-only
22c3ff2ac352	portability(all)	java.util.concurrent.Callable	com.badlogic.gdx.utils.async.AsyncExecutor#submit	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	61	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
e78c95632a10	portability(all)	java.util.concurrent.ExecutionException	ex	../src/com/badlogic/gdx/utils/async/AsyncResult.java	45	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
97c9705d3c39	portability(all)	java.util.concurrent.ExecutorService	com.badlogic.gdx.utils.async.AsyncExecutor#executor	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	33	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
0eef44e7d1f3	portability(all)	java.util.concurrent.Executors	com.badlogic.gdx.utils.async.AsyncExecutor#<init>	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	44	TermRef — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
1c50738ef24a	portability(all)	java.util.concurrent.Future	@1226#<init>(java.util.concurrent.Future)#future	../src/com/badlogic/gdx/utils/async/AsyncResult.java	29	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
b1cbdf4e49a5	portability(all)	java.util.concurrent.Future	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	152	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
52537ae4aa77	portability(all)	java.util.concurrent.Future	com.badlogic.gdx.net.NetJavaImpl#tasks	../src/com/badlogic/gdx/net/NetJavaImpl.java	130	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
ae0434c041e2	portability(all)	java.util.concurrent.Future	com.badlogic.gdx.utils.async.AsyncResult#future	../src/com/badlogic/gdx/utils/async/AsyncResult.java	27	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
999df50d43c0	portability(all)	java.util.concurrent.Future	task	../src/com/badlogic/gdx/net/NetJavaImpl.java	271	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
4efcfb5b01a3	portability(all)	java.util.concurrent.LinkedBlockingQueue	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	139	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
8eb03e074591	portability(all)	java.util.concurrent.SynchronousQueue	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	139	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
7ba2b2ebf1af	portability(all)	java.util.concurrent.ThreadFactory	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	139	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
1d167f33909c	portability(all)	java.util.concurrent.ThreadFactory	com.badlogic.gdx.utils.async.AsyncExecutor#<init>	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	44	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
4ca758acf7b3	portability(all)	java.util.concurrent.ThreadPoolExecutor	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	138	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
3dac9a056f1f	portability(all)	java.util.concurrent.ThreadPoolExecutor	com.badlogic.gdx.net.NetJavaImpl#executorService	../src/com/badlogic/gdx/net/NetJavaImpl.java	127	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
190185ededf9	portability(all)	java.util.concurrent.TimeUnit	com.badlogic.gdx.net.NetJavaImpl#<init>	../src/com/badlogic/gdx/net/NetJavaImpl.java	138	TermRef — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
c618ab10e04e	portability(all)	java.util.concurrent.TimeUnit	com.badlogic.gdx.utils.async.AsyncExecutor#dispose	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	75	TermRef — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
ec16a9e85552	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.net.NetJavaImpl$88#threadID	../src/com/badlogic/gdx/net/NetJavaImpl.java	140	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
e589c2710c78	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.net.NetJavaImpl$88#threadID	../src/com/badlogic/gdx/net/NetJavaImpl.java	140	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
7650e5524a4b	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.utils.AtomicQueue#readIndex	../src/com/badlogic/gdx/utils/AtomicQueue.java	33	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
c14436440e40	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.utils.AtomicQueue#readIndex	../src/com/badlogic/gdx/utils/AtomicQueue.java	33	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
f49ed3973f42	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.utils.AtomicQueue#writeIndex	../src/com/badlogic/gdx/utils/AtomicQueue.java	32	Instantiate — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
cb3662a12c50	portability(all)	java.util.concurrent.atomic.AtomicInteger	com.badlogic.gdx.utils.AtomicQueue#writeIndex	../src/com/badlogic/gdx/utils/AtomicQueue.java	32	MemberType — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
f9e7ea15950b	portability(all)	java.util.concurrent.atomic.AtomicReferenceArray	com.badlogic.gdx.utils.AtomicQueue#<init>	../src/com/badlogic/gdx/utils/AtomicQueue.java	37	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
f9e7ea15950b/2	portability(all)	java.util.concurrent.atomic.AtomicReferenceArray	com.badlogic.gdx.utils.AtomicQueue#<init>	../src/com/badlogic/gdx/utils/AtomicQueue.java	37	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
755809765b78	portability(all)	java.util.concurrent.atomic.AtomicReferenceArray	com.badlogic.gdx.utils.AtomicQueue#queue	../src/com/badlogic/gdx/utils/AtomicQueue.java	34	Tycon — the java.util.concurrent runtime is JVM-only (Scala.js is single-threaded)
9fb8f20d4d08	portability(all)	java.util.zip.CRC32	@6469#<init>(java.io.ByteArrayOutputStream,java.util.zip.CRC32)#crc	../src/com/badlogic/gdx/graphics/PixmapIO.java	333	MemberType — java.util.zip is JVM-only
e3d879911955	portability(all)	java.util.zip.CRC32	com.badlogic.gdx.graphics.PixmapIO$PNG$ChunkBuffer#<init>	../src/com/badlogic/gdx/graphics/PixmapIO.java	330	Instantiate — java.util.zip is JVM-only
88ffdb0328d2	portability(all)	java.util.zip.CRC32	com.badlogic.gdx.graphics.PixmapIO$PNG$ChunkBuffer#crc	../src/com/badlogic/gdx/graphics/PixmapIO.java	327	MemberType — java.util.zip is JVM-only
b2fa1103ddfe	portability(all)	java.util.zip.CheckedOutputStream	com.badlogic.gdx.graphics.PixmapIO$PNG$ChunkBuffer#<init>	../src/com/badlogic/gdx/graphics/PixmapIO.java	334	Instantiate — java.util.zip is JVM-only
0575fb70e29a	portability(all)	java.util.zip.Deflater	com.badlogic.gdx.graphics.PixmapIO#writePNG	../src/com/badlogic/gdx/graphics/PixmapIO.java	80	TermRef — java.util.zip is JVM-only
8d6ae47dd409	portability(all)	java.util.zip.Deflater	com.badlogic.gdx.graphics.PixmapIO$PNG#<init>	../src/com/badlogic/gdx/graphics/PixmapIO.java	205	Instantiate — java.util.zip is JVM-only
978f202f973c	portability(all)	java.util.zip.Deflater	com.badlogic.gdx.graphics.PixmapIO$PNG#deflater	../src/com/badlogic/gdx/graphics/PixmapIO.java	194	MemberType — java.util.zip is JVM-only
c062ced71aa5	portability(all)	java.util.zip.DeflaterOutputStream	deflaterOutput	../src/com/badlogic/gdx/graphics/PixmapIO.java	229	Instantiate — java.util.zip is JVM-only
f313a0127b18	portability(all)	java.util.zip.DeflaterOutputStream	deflaterOutput	../src/com/badlogic/gdx/graphics/PixmapIO.java	229	MemberType — java.util.zip is JVM-only
93c187212a59	portability(all)	java.util.zip.DeflaterOutputStream	deflaterOutputStream	../src/com/badlogic/gdx/graphics/PixmapIO.java	93	Instantiate — java.util.zip is JVM-only
0efa68b63b6c	portability(all)	java.util.zip.DeflaterOutputStream	deflaterOutputStream	../src/com/badlogic/gdx/graphics/PixmapIO.java	93	MemberType — java.util.zip is JVM-only
856ad48689d8	portability(all)	java.util.zip.GZIPInputStream	com.badlogic.gdx.graphics.glutils.ETC1$ETC1Data#<init>	../src/com/badlogic/gdx/graphics/glutils/ETC1.java	67	Instantiate — java.util.zip is JVM-only
b9d186f98cd3	portability(all)	java.util.zip.GZIPInputStream	com.badlogic.gdx.graphics.glutils.KTXTextureData#prepare	../src/com/badlogic/gdx/graphics/glutils/KTXTextureData.java	82	Instantiate — java.util.zip is JVM-only
936c880a1400	portability(all)	java.util.zip.GZIPInputStream	com.badlogic.gdx.maps.tiled.BaseTmjMapLoader#getTileIds	../src/com/badlogic/gdx/maps/tiled/BaseTmjMapLoader.java	657	Instantiate — java.util.zip is JVM-only
07b38c44101f	portability(all)	java.util.zip.GZIPInputStream	com.badlogic.gdx.maps.tiled.BaseTmxMapLoader#getTileIds	../src/com/badlogic/gdx/maps/tiled/BaseTmxMapLoader.java	703	Instantiate — java.util.zip is JVM-only
8cc81a909fb1	portability(all)	java.util.zip.GZIPOutputStream	com.badlogic.gdx.graphics.glutils.ETC1$ETC1Data#write	../src/com/badlogic/gdx/graphics/glutils/ETC1.java	109	Instantiate — java.util.zip is JVM-only
dfeb22acc6b4	portability(all)	java.util.zip.InflaterInputStream	com.badlogic.gdx.graphics.PixmapIO$CIM#read	../src/com/badlogic/gdx/graphics/PixmapIO.java	129	Instantiate — java.util.zip is JVM-only
83d57074a3c4	portability(all)	java.util.zip.InflaterInputStream	com.badlogic.gdx.maps.tiled.BaseTmjMapLoader#getTileIds	../src/com/badlogic/gdx/maps/tiled/BaseTmjMapLoader.java	659	Instantiate — java.util.zip is JVM-only
c11cde0eeb93	portability(all)	java.util.zip.InflaterInputStream	com.badlogic.gdx.maps.tiled.BaseTmxMapLoader#getTileIds	../src/com/badlogic/gdx/maps/tiled/BaseTmxMapLoader.java	705	Instantiate — java.util.zip is JVM-only
42e01f5bd08c	portability(all)	org.junit.rules.TestWatcher	com.badlogic.gdx.utils.JsonMatcherTests#watcher	com/badlogic/gdx/utils/JsonMatcherTests.java	1570	Instantiate — JUnit is JVM-only; cross-platform Scala needs MUnit/utest
799184d16b84	portability(all)	org.junit.rules.TestWatcher	com.badlogic.gdx.utils.JsonMatcherTests#watcher	com/badlogic/gdx/utils/JsonMatcherTests.java	1570	MemberType — JUnit is JVM-only; cross-platform Scala needs MUnit/utest
58efbf26d889	portability(all)	org.junit.runner.Description	?#desc	com/badlogic/gdx/utils/JsonMatcherTests.java	1571	MemberType — JUnit is JVM-only; cross-platform Scala needs MUnit/utest
73520103d7ea	portability(emitted)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	107	Call — reflective member access is JVM-only
73520103d7ea/2	portability(emitted)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	118	Call — reflective member access is JVM-only
73520103d7ea/3	portability(emitted)	java.lang.Class#getDeclaredField	comparableTimSortField	com/badlogic/gdx/utils/SortTest.java	128	Call — reflective member access is JVM-only
00b4b2876696	portability(emitted)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	138	Call — reflective member access is JVM-only
00b4b2876696/2	portability(emitted)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	154	Call — reflective member access is JVM-only
00b4b2876696/3	portability(emitted)	java.lang.Class#getDeclaredField	timSortField	com/badlogic/gdx/utils/SortTest.java	170	Call — reflective member access is JVM-only
808333328ef6	portability(emitted)	java.lang.Thread	com.badlogic.gdx.utils.PauseableThread	../src/com/badlogic/gdx/utils/PauseableThread.java	23	Extends — threads do not exist on Scala.js
be0686183955	portability(emitted)	java.lang.Thread	com.badlogic.gdx.utils.async.AsyncExecutor$165#newThread	../src/com/badlogic/gdx/utils/async/AsyncExecutor.java	46	MemberType — threads do not exist on Scala.js
b2112addb87d	portability(emitted)	java.lang.Thread	com.badlogic.gdx.utils.async.ThreadUtils#yield	../src/com/badlogic/gdx/utils/async/ThreadUtils.java	23	TermRef — threads do not exist on Scala.js
025599c916ca	portability(emitted)	java.lang.Thread	stack	../src/com/badlogic/gdx/graphics/profiling/GLErrorListener.java	41	TermRef — threads do not exist on Scala.js
09cdb092aa8c	portability(emitted)	java.lang.Thread	thread	../src/com/badlogic/gdx/input/RemoteInput.java	230	Instantiate — threads do not exist on Scala.js
3ef21f517026	portability(emitted)	java.lang.Thread	thread	../src/com/badlogic/gdx/input/RemoteInput.java	230	MemberType — threads do not exist on Scala.js
